t,I,TMod,P
2023-09-05 08:15:00,16.3,18.6,2.967
2023-09-05 08:30:00,22.7,19.2,10.367
2023-09-05 08:45:00,28.2,19.5,16.667
2023-09-05 09:00:00,33.1,19.6,18.9
2023-09-05 09:15:00,37.2,20.4,21.333
2023-09-05 09:30:00,44.5,20.6,24.9
2023-09-05 09:45:00,77.5,22,48.6
2023-09-05 10:00:00,119.8,23.5,76.5
2023-09-05 10:15:00,193.1,26,122.2
2023-09-05 10:30:00,224.7,26.5,138.533
2023-09-05 10:45:00,637.3,33.2,346.933
2023-09-05 11:00:00,589.7,40,352.433
2023-09-05 11:15:00,430.5,37.2,262.4
2023-09-05 11:30:00,460.4,37.4,280.233
2023-09-05 11:45:00,510.5,35.7,326.833
2023-09-05 12:00:00,956.1,42.6,526.8
2023-09-05 12:15:00,906.2,47.1,495.067
2023-09-05 12:30:00,878.5,43.3,501.9
2023-09-05 12:45:00,971.5,46.5,537.433
2023-09-05 13:00:00,968.3,47,529.633
2023-09-05 13:15:00,986.5,52.1,531.7
2023-09-05 13:30:01,830.6,48.4,478.5
2023-09-05 13:45:00,661.6,41.8,388.3
2023-09-05 14:00:00,625.4,39.6,385.033
2023-09-05 14:15:00,825.1,39.1,480.867
2023-09-05 14:30:00,904.6,42,529.333
2023-09-05 14:45:00,963.7,42.4,531.567
2023-09-05 15:00:00,954,42.6,519.633
2023-09-05 15:15:00,910.2,42.9,516.5
2023-09-05 15:30:00,479.2,41.8,505.9
2023-09-05 15:45:00,559.5,42.5,496.533
2023-09-05 16:00:00,850.8,41.8,487.1
2023-09-05 16:15:00,630,42.3,479.233
2023-09-05 16:30:01,640.9,41.7,466.9
2023-09-05 16:45:00,699.8,42.9,447.233
2023-09-05 17:00:00,849.4,43.7,427.667
2023-09-05 17:15:00,840.9,43.7,408
2023-09-05 17:30:00,824.1,44.5,390.167
2023-09-05 17:45:00,792.3,41.6,362.567
2023-09-05 18:00:00,744.6,41.1,331.433
2023-09-05 18:15:00,690,41.4,298.233
2023-09-05 18:30:00,626.9,40.7,243.833
2023-09-05 18:45:00,554.2,39.8,175.2
2023-09-05 19:00:00,364.1,38.5,127.1
2023-09-05 19:15:00,315.2,36.1,66.633
2023-09-05 19:30:00,120.1,32.2,30.7
2023-09-05 19:45:00,31.8,27.2,10.333
2023-09-05 20:00:00,7.3,22.5,0.533
2023-09-05 20:15:00,1.7,20.4,0.6
2023-09-05 20:30:00,0.3,19.8,0.7
2023-09-05 20:45:00,0.3,18.6,0.6
2023-09-05 21:00:00,0.3,17,0.533
2023-09-05 21:15:00,0.2,16.2,0.6
2023-09-05 21:30:00,0.3,15.9,0.533
2023-09-05 21:45:00,0.3,15.5,1.133
2023-09-05 22:00:00,0.3,15.3,0.6
2023-09-05 22:15:00,0.2,15.1,0.5
2023-09-05 22:30:00,0.2,14.9,0.533
2023-09-05 22:45:00,0.2,14.6,0.533
2023-09-05 23:00:00,0.2,14.4,0.5
2023-09-05 23:15:00,0.2,14.5,0.5
2023-09-05 23:30:00,0.2,14.2,0.533
2023-09-05 23:45:00,0.2,14,0.733
2023-09-06 00:00:00,0.2,14,1.233
2023-09-06 00:15:00,0.2,14.1,0.5
2023-09-06 00:30:00,0.2,13.6,0.533
2023-09-06 00:45:00,0.2,13.6,0.533
2023-09-06 01:00:00,0.3,13.6,0.767
2023-09-06 01:15:00,0.3,13.3,0.533
2023-09-06 01:30:00,0.2,12.8,0.567
2023-09-06 01:45:00,0.2,12.7,0.5
2023-09-06 02:00:01,0.2,12.7,0.933
2023-09-06 02:15:00,0.2,12.7,1.533
2023-09-06 02:30:00,0.2,12.6,0.867
2023-09-06 02:45:00,0.1,13.2,0.533
2023-09-06 03:00:00,0.1,13.5,0.733
2023-09-06 03:15:00,0.2,12.9,0.5
2023-09-06 03:33:06,0.2,13.3,1.067
2023-09-06 03:45:00,0.2,13.4,1.167
2023-09-06 04:00:00,0.2,13.6,0.567
2023-09-06 04:15:00,0.3,13.3,0.533
2023-09-06 04:30:00,0.3,13.1,0.5
2023-09-06 04:45:00,0.3,13.4,0.567
2023-09-06 05:00:00,0.3,12.7,0.767
2023-09-06 05:15:00,0.3,12.3,0.5
2023-09-06 05:30:00,0.3,12.2,0.7
2023-09-06 05:45:00,0.3,11.5,0.5
2023-09-06 06:00:00,0.3,11.4,0.733
2023-09-06 06:15:00,0.3,11.8,0.5
2023-09-06 06:30:00,0.4,11.4,0.833
2023-09-06 06:45:00,1.3,11.1,1.533
2023-09-06 07:00:00,5.4,11.1,0.5
2023-09-06 07:15:00,15.7,11.2,6.467
2023-09-06 07:30:00,42.3,12.8,22.467
2023-09-06 07:45:00,208.6,17.9,49.267
2023-09-06 08:00:00,404.6,21.3,85.967
2023-09-06 08:15:00,507.5,28.1,131.033
2023-09-06 08:30:00,582.6,32.7,197.4
2023-09-06 08:45:00,650.7,37.2,300.567
2023-09-06 09:00:00,710.5,39.9,346.8
2023-09-06 09:15:00,765.7,44.6,382
2023-09-06 09:30:01,808.5,47.8,404.133
2023-09-06 09:45:00,847.6,49.6,429.4
2023-09-06 10:00:00,876.8,49.4,447.967
2023-09-06 10:15:00,902.1,48.5,467.1
2023-09-06 10:30:00,923,47.2,484.2
2023-09-06 10:45:00,940.8,49.5,494
2023-09-06 11:00:00,955.3,44,505.633
2023-09-06 11:15:00,966.2,45.6,518.767
2023-09-06 11:30:00,974.8,45.2,524.633
2023-09-06 11:45:00,983.3,45,535.733
2023-09-06 12:00:00,987.6,44.7,541.767
2023-09-06 12:15:00,993,46.6,541.4
2023-09-06 12:30:00,999.7,45.5,548.5
2023-09-06 12:45:00,995.6,46.6,544.167
2023-09-06 13:00:00,992.8,45.8,544.4
2023-09-06 13:15:00,995.4,45.4,549
2023-09-06 13:30:00,998.3,46.6,547.233
2023-09-06 13:45:00,999.1,47.4,547.333
2023-09-06 14:00:00,1004.8,46.7,544.933
2023-09-06 14:15:00,1006,46.8,543.233
2023-09-06 14:30:00,995,48.4,532.8
2023-09-06 14:45:00,984.7,47,527.9
2023-09-06 15:00:00,982.7,45.7,521.3
2023-09-06 15:15:00,850.2,47.1,510.6
2023-09-06 15:30:00,602.2,45.9,502.6
2023-09-06 15:45:00,308.6,42.5,497.5
2023-09-06 16:00:00,810.2,45.1,489.8
2023-09-06 16:15:00,505.4,45.3,476
2023-09-06 16:30:00,589.8,45.8,463.833
2023-09-06 16:45:00,700,46.2,445.167
2023-09-06 17:00:00,730.4,46,433.067
2023-09-06 17:15:00,874.1,45.3,412.667
2023-09-06 17:30:00,849.8,43.3,390.1
2023-09-06 17:45:00,825.1,43.1,367.133
2023-09-06 18:00:01,784.6,43,336.2
2023-09-06 18:15:00,738.5,41.5,309.2
2023-09-06 18:30:01,678.5,40.9,249.933
2023-09-06 18:45:00,605.7,40,170.6
2023-09-06 19:00:00,446.5,38.7,127.467
2023-09-06 19:15:00,265.2,37.1,70.133
2023-09-06 19:30:00,115,33.5,33.133
2023-09-06 19:45:00,51.8,29.8,12.7
2023-09-06 20:00:00,8.4,24.4,0.533
2023-09-06 20:15:00,1.7,20.5,2.2
2023-09-06 20:30:00,0.5,18.1,0.567
2023-09-06 20:45:00,0.4,16.8,0.633
2023-09-06 21:00:00,0.4,16.3,0.533
2023-09-06 21:15:00,0.3,16.1,0.6
2023-09-06 21:30:00,0.3,16.1,1.367
2023-09-06 21:45:00,0.3,15.3,0.6
2023-09-06 22:00:00,0.2,15,0.833
2023-09-06 22:15:00,0.3,15.3,1
2023-09-06 22:30:00,0.3,14.7,0.6
2023-09-06 22:45:00,0.4,16.3,0.567
2023-09-06 23:00:00,0.4,16.4,0.533
2023-09-06 23:15:00,0.3,16.5,0.6
2023-09-06 23:30:00,0.3,15.4,0.567
2023-09-06 23:45:00,0.3,15.7,0.533
2023-09-07 00:00:00,0.3,16,0.667
2023-09-07 00:15:00,0.3,16.1,0.533
2023-09-07 00:30:00,0.3,16.3,0.533
2023-09-07 00:45:00,0.3,16.1,0.567
2023-09-07 01:00:00,0.4,15.9,0.5
2023-09-07 01:15:00,0.4,15.4,0.6
2023-09-07 01:30:00,0.4,15.1,0.5
2023-09-07 01:45:00,0.3,14.5,0.533
2023-09-07 02:00:00,0.3,14.2,0.533
2023-09-07 02:15:00,0.4,14.2,1.067
2023-09-07 02:30:00,0.4,14.2,1.267
2023-09-07 02:45:00,0.4,14.3,0.5
2023-09-07 03:00:00,0.4,14.2,0.533
2023-09-07 03:15:00,0.3,13.2,0.567
2023-09-07 03:30:00,0.3,12.2,0.567
2023-09-07 03:45:00,0.4,11.7,0.667
2023-09-07 04:00:00,0.4,11.9,0.6
2023-09-07 04:15:00,0.4,12.2,0.567
2023-09-07 04:30:00,0.4,12.5,1.467
2023-09-07 04:45:00,0.3,12.5,1.133
2023-09-07 05:00:00,0.3,12.6,0.6
2023-09-07 05:15:00,0.3,12.7,0.533
2023-09-07 05:30:00,0.4,12.6,0.533
2023-09-07 05:45:00,0.5,12.7,0.633
2023-09-07 06:00:00,0.4,12.7,0.567
2023-09-07 06:15:00,0.5,12.8,0.667
2023-09-07 06:30:00,0.6,12.7,0.5
2023-09-07 06:45:00,1.3,12.6,0.7
2023-09-07 07:00:00,5.1,12.8,0.533
2023-09-07 07:15:00,17.8,13.2,4.1
2023-09-07 07:30:00,39.2,13.6,22.2
2023-09-07 07:45:00,190.9,18.2,47
2023-09-07 08:00:00,414.2,24.7,85.333
2023-09-07 08:15:00,510.7,31.3,130.733
2023-09-07 08:30:00,590.9,36.2,235.1
2023-09-07 08:45:00,654.3,40.6,299.167
2023-09-07 09:00:00,700.2,44,333.7
2023-09-07 09:15:00,746.7,46,366.367
2023-09-07 09:30:00,793.7,47.9,390.833
2023-09-07 09:45:00,829.8,48.2,414.1
2023-09-07 10:00:01,859.9,48.1,438.467
2023-09-07 10:15:00,889.9,46.6,456.033
2023-09-07 10:30:00,914.1,47.7,475.7
2023-09-07 10:45:00,938.1,49.3,489.3
2023-09-07 11:00:00,947.5,51.7,498.833
2023-09-07 11:15:00,960.4,45.4,510.267
2023-09-07 11:30:00,971.3,44.8,520.733
2023-09-07 11:45:00,979.8,45.4,530.6
2023-09-07 12:00:00,989.7,45.1,533.333
2023-09-07 12:15:00,986.2,47.8,533.167
2023-09-07 12:30:00,989.1,47.1,537.633
2023-09-07 12:45:00,989.5,48.8,538.4
2023-09-07 13:00:00,985.7,50.6,538.4
2023-09-07 13:15:00,997.9,51.2,540.3
2023-09-07 13:30:00,993.6,48,540.9
2023-09-07 13:45:01,998.2,47.2,539.5
2023-09-07 14:00:00,990.7,47.6,535.433
2023-09-07 14:15:00,988.4,48.1,530.467
2023-09-07 14:30:00,988.9,47.3,532.067
2023-09-07 14:45:00,983.1,48.3,523.8
2023-09-07 15:00:00,976.7,47.3,514.6
2023-09-07 15:15:00,698.8,48.1,508.2
2023-09-07 15:30:00,535.9,48.4,498.533
2023-09-07 15:45:00,344.4,45.1,488.367
2023-09-07 16:00:00,820.5,47.1,481.033
2023-09-07 16:15:00,451.8,48.2,471.1
2023-09-07 16:30:00,493.3,47.9,457.967
2023-09-07 16:45:00,756.8,48.1,443.7
2023-09-07 17:00:00,849.6,46.4,427.767
2023-09-07 17:15:00,867.1,48.8,404.967
2023-09-07 17:30:00,838.3,46.1,385
2023-09-07 17:45:00,810.6,46.1,358.167
2023-09-07 18:00:00,767.2,46.8,329.767
2023-09-07 18:15:00,718.7,44.6,299.067
2023-09-07 18:30:01,654.5,43.7,238.867
2023-09-07 18:45:00,567.5,42,164.3
2023-09-07 19:00:00,443.2,39.5,117.067
2023-09-07 19:15:00,235,38.3,55.867
2023-09-07 19:30:00,123.6,34.1,25.267
2023-09-07 19:45:00,34,29.3,8.967
2023-09-07 20:00:00,6.5,24.5,0.5
2023-09-07 20:15:00,1.3,21.7,0.5
2023-09-07 20:30:00,0.5,20,0.533
2023-09-07 20:45:00,0.4,18.7,0.5
2023-09-07 21:00:00,0.4,18,0.533
2023-09-07 21:15:00,0.4,17.5,0.5
2023-09-07 21:30:00,0.4,17.2,0.5
2023-09-07 21:45:00,0.3,16.9,1.333
2023-09-07 22:00:00,0.4,16.7,0.5
2023-09-07 22:15:00,0.4,16.6,0.533
2023-09-07 22:30:00,0.4,16.4,0.867
2023-09-07 22:45:00,0.4,16,0.633
2023-09-07 23:00:00,0.3,16,0.867
2023-09-07 23:15:00,0.3,15.5,0.5
2023-09-07 23:30:00,0.3,15.1,0.6
2023-09-07 23:45:00,0.4,14.7,0.533
2023-09-08 00:00:00,0.4,14.6,0.9
2023-09-08 00:15:00,0.4,14.5,0.533
2023-09-08 00:30:00,0.4,14.6,0.733
2023-09-08 00:45:00,0.4,14.4,1.367
2023-09-08 01:00:00,0.3,14.1,0.5
2023-09-08 01:15:00,0.4,13.9,0.633
2023-09-08 01:30:01,0.3,13.5,0.5
2023-09-08 01:45:00,0.3,13.3,0.567
2023-09-08 02:00:00,0.3,13.1,0.5
2023-09-08 02:15:00,0.3,12.9,0.533
2023-09-08 02:30:00,0.2,12.9,0.533
2023-09-08 02:45:00,0.2,13.2,0.533
2023-09-08 03:00:00,0.2,13.4,0.633
2023-09-08 03:15:00,0.3,13,0.733
2023-09-08 03:30:00,0.3,13,0.5
2023-09-08 03:45:00,0.4,12.9,1.033
2023-09-08 04:00:00,0.4,13.1,0.767
2023-09-08 04:15:00,0.3,13,0.667
2023-09-08 04:30:00,0.3,12.8,0.6
2023-09-08 04:45:00,0.4,12.7,0.633
2023-09-08 05:00:00,0.3,12.5,0.633
2023-09-08 05:15:00,0.4,12.3,0.867
2023-09-08 05:30:00,0.4,12.4,0.567
2023-09-08 05:45:00,0.5,12.2,0.667
2023-09-08 06:00:00,0.5,12.5,0.6
2023-09-08 06:15:00,0.5,13.3,1.233
2023-09-08 06:30:00,0.5,13.3,0.533
2023-09-08 06:45:00,1.1,13.6,0.5
2023-09-08 07:00:00,4.5,13.8,0.533
2023-09-08 07:15:00,17.2,14,2.233
2023-09-08 07:30:00,42.6,15,20.9
2023-09-08 07:45:00,149.9,17.9,46.1
2023-09-08 08:00:00,340,20.7,80.7
2023-09-08 08:15:01,447.1,26.2,152.4
2023-09-08 08:30:00,534,32.6,220.6
2023-09-08 08:45:00,608.8,36.6,279
2023-09-08 09:00:01,663.9,40.8,324
2023-09-08 09:15:00,722.2,42.9,356.533
2023-09-08 09:30:00,770.6,45.9,382.667
2023-09-08 09:45:00,816.7,49.8,407.3
2023-09-08 10:00:00,849.8,50.6,426.3
2023-09-08 10:15:00,876.3,47.8,445.433
2023-09-08 10:30:00,899,45.9,465.067
2023-09-08 10:45:00,918.9,45.3,480.267
2023-09-08 11:00:00,940.4,44.4,492.1
2023-09-08 11:15:00,946.5,43.8,503.033
2023-09-08 11:30:00,956.5,46.2,504.667
2023-09-08 11:45:00,960.3,45.5,514.2
2023-09-08 12:00:00,961.6,45.4,516.2
2023-09-08 12:15:00,972.6,47.8,520.567
2023-09-08 12:30:00,976,46.7,524.267
2023-09-08 12:45:00,977.2,46.4,528.3
2023-09-08 13:00:00,972.4,50.3,525.9
2023-09-08 13:15:00,978.4,50.7,526.833
2023-09-08 13:30:00,977.7,51.1,524.5
2023-09-08 13:45:00,982.8,51,527.4
2023-09-08 14:00:00,984.8,46.4,526.133
2023-09-08 14:15:00,980.3,48.3,520.4
2023-09-08 14:30:00,969.5,48.1,514.633
2023-09-08 14:45:00,966.1,51.6,507.667
2023-09-08 15:00:00,956.5,50.8,499.4
2023-09-08 15:15:00,674.2,49,497.633
2023-09-08 15:30:00,522.9,47.9,486.6
2023-09-08 15:45:00,282,44.4,482.767
2023-09-08 16:00:00,667.4,48.3,467.933
2023-09-08 16:15:00,404.6,48.2,459.067
2023-09-08 16:30:00,573.1,46.6,452.033
2023-09-08 16:45:00,734,48.9,437.667
2023-09-08 17:00:00,733.6,49.1,415.233
2023-09-08 17:15:00,847.7,49.2,397.6
2023-09-08 17:30:00,822.8,47.9,378.367
2023-09-08 17:45:00,794.6,49.2,352.633
2023-09-08 18:00:00,743.5,46.6,320.167
2023-09-08 18:15:00,679,44.9,287.633
2023-09-08 18:30:00,626.1,43.3,224.867
2023-09-08 18:45:00,549.3,41,148.7
2023-09-08 19:00:00,458.1,39.9,104.267
2023-09-08 19:15:00,189.3,38.8,54.933
2023-09-08 19:30:00,83.6,33.7,26.067
2023-09-08 19:45:00,24.8,28.8,6.667
2023-09-08 20:00:00,5.4,23.7,0.5
2023-09-08 20:15:00,1.1,21,0.633
2023-09-08 20:30:00,0.4,19.2,0.6
2023-09-08 20:45:00,0.3,18.4,1.133
2023-09-08 21:00:00,0.3,17.4,0.7
2023-09-08 21:15:00,0.3,16.7,0.5
2023-09-08 21:30:00,0.2,16.3,1.033
2023-09-08 21:45:00,0.3,16,0.8
2023-09-08 22:00:00,0.2,15.4,0.567
2023-09-08 22:15:00,0.2,16.2,0.567
2023-09-08 22:30:00,0.3,17,0.633
2023-09-08 22:45:00,0.3,17,0.567
2023-09-08 23:00:00,0.3,17,1.7
2023-09-08 23:15:00,0.2,17.8,0.5
2023-09-08 23:30:00,0.3,17.5,0.633
2023-09-08 23:45:00,0.3,17.2,0.6
2023-09-09 00:00:00,0.2,17.1,0.5
2023-09-09 00:15:00,0.3,16.9,0.567
2023-09-09 00:30:00,0.3,16.4,0.533
2023-09-09 00:45:00,0.3,16.2,0.567
2023-09-09 01:00:00,0.3,16.5,0.7
2023-09-09 01:15:00,0.3,16.3,0.567
2023-09-09 01:30:00,0.3,16.4,1.033
2023-09-09 01:45:00,0.3,16.4,0.5
2023-09-09 02:00:00,0.2,15.8,0.7
2023-09-09 02:15:00,0.3,15.6,0.633
2023-09-09 02:30:01,0.3,15.4,0.567
2023-09-09 02:45:00,0.4,15.2,1
2023-09-09 03:00:00,0.3,15.1,0.567
2023-09-09 03:15:00,0.3,14.7,0.567
2023-09-09 03:30:00,0.3,14.7,0.5
2023-09-09 03:45:00,0.3,14.9,0.533
2023-09-09 04:00:00,0.2,15.1,0.633
2023-09-09 04:15:00,0.2,15,0.6
2023-09-09 04:30:00,0.3,14.8,0.533
2023-09-09 04:45:00,0.3,14.1,1
2023-09-09 05:00:01,0.2,14.1,0.567
2023-09-09 05:15:00,0.3,13.9,0.533
2023-09-09 05:30:00,0.3,13.8,0.567
2023-09-09 05:45:00,0.3,13.9,0.5
2023-09-09 06:00:00,0.3,14,0.533
2023-09-09 06:15:00,0.3,14.2,0.5
2023-09-09 06:30:00,0.3,14,0.533
2023-09-09 06:45:00,0.9,13.7,0.5
2023-09-09 07:00:00,3.6,13.5,0.6
2023-09-09 07:15:00,14.8,13.8,3.333
2023-09-09 07:30:00,38.3,14.3,18.833
2023-09-09 07:45:00,150.2,18.4,43.367
2023-09-09 08:00:00,379.7,24.7,74.6
2023-09-09 08:15:00,489,30.5,119.9
2023-09-09 08:30:00,573.8,34.3,191.433
2023-09-09 08:45:00,640.6,38.4,285.8
2023-09-09 09:00:00,701.7,42.9,332.933
2023-09-09 09:15:00,748.4,45.6,360.067
2023-09-09 09:30:00,795,49.1,386.9
2023-09-09 09:45:00,835.7,50.8,409.567
2023-09-09 10:00:00,867.3,52.2,425.633
2023-09-09 10:15:00,893.5,50.3,451.267
2023-09-09 10:30:00,914,47.3,465.4
2023-09-09 10:45:00,931.5,47.9,480
2023-09-09 11:00:00,943.2,47.8,487.067
2023-09-09 11:15:00,954.4,50.6,497.9
2023-09-09 11:30:00,965,51.6,506.033
2023-09-09 11:45:00,971.4,51.6,510.033
2023-09-09 12:00:00,974.3,51,511.767
2023-09-09 12:15:00,975,51,518.233
2023-09-09 12:30:00,985.3,50.6,518.933
2023-09-09 12:45:00,983.9,53.1,523.333
2023-09-09 13:00:00,993.1,53,524.967
2023-09-09 13:15:00,988.1,51.7,522.767
2023-09-09 13:30:00,991.6,54.7,524.8
2023-09-09 13:45:00,987,52.7,520.033
2023-09-09 14:00:00,972.7,54.4,511.3
2023-09-09 14:15:00,975.6,53.2,511.633
2023-09-09 14:30:00,967.6,54.5,503.567
2023-09-09 14:45:00,962.5,54,499.4
2023-09-09 15:00:00,960.3,52.7,497.6
2023-09-09 15:15:00,713.9,54,488.833
2023-09-09 15:30:00,370,52.7,476.367
2023-09-09 15:45:00,315.5,42.9,471.867
2023-09-09 16:00:00,504.9,47.6,464.367
2023-09-09 16:15:00,350.7,52.4,442.5
2023-09-09 16:30:00,489.7,49.2,436.233
2023-09-09 16:45:00,657.9,50.3,423.733
2023-09-09 17:00:00,725.5,51,402
2023-09-09 17:15:00,818.2,51,381.667
2023-09-09 17:30:01,786,51.5,357.933
2023-09-09 17:45:00,748.1,47.4,334.033
2023-09-09 18:00:00,706.8,46.9,299.833
2023-09-09 18:15:00,655.3,45.7,272.567
2023-09-09 18:30:00,595.4,45.7,207.167
2023-09-09 18:45:00,520.3,42.3,139.433
2023-09-09 19:00:00,414.2,40.2,90.833
2023-09-09 19:15:00,147.8,37.4,42.333
2023-09-09 19:30:00,76.6,32.3,21.333
2023-09-09 19:45:00,23.1,28.4,5
2023-09-09 20:00:01,4.5,24.7,1.267
2023-09-09 20:15:00,0.9,22.5,0.6
2023-09-09 20:30:01,0.4,21.2,0.5
2023-09-09 20:45:00,0.4,19.9,0.7
2023-09-09 21:00:00,0.4,19,0.533
2023-09-09 21:15:00,0.5,18.5,0.533
2023-09-09 21:30:00,0.5,18.2,0.667
2023-09-09 21:45:00,0.4,17.8,0.5
2023-09-09 22:00:00,0.4,17.6,0.7
2023-09-09 22:15:00,0.3,17.9,0.533
2023-09-09 22:30:00,0.4,18.3,0.5
2023-09-09 22:45:00,0.4,18.7,0.967
2023-09-09 23:00:00,0.4,18.7,0.5
2023-09-09 23:15:00,0.3,18.3,0.5
2023-09-09 23:30:00,0.4,18.2,0.5
2023-09-09 23:45:00,0.4,18.2,0.633
2023-09-10 00:00:00,0.4,18.4,0.7
2023-09-10 00:15:00,0.4,18.3,0.733
2023-09-10 00:30:00,0.4,18.2,0.533
2023-09-10 00:45:00,0.3,18,0.533
2023-09-10 01:00:00,0.2,17.6,1.3
2023-09-10 01:15:00,0.3,17.4,1.033
2023-09-10 01:30:00,0.4,17.2,0.633
2023-09-10 01:45:00,0.4,17,0.533
2023-09-10 02:00:00,0.4,16.5,0.5
2023-09-10 02:15:00,0.4,16.3,0.533
2023-09-10 02:30:00,0.4,16.2,0.5
2023-09-10 02:45:00,0.3,15.9,0.667
2023-09-10 03:00:00,0.4,15.1,1.533
2023-09-10 03:15:00,0.3,15.2,0.533
2023-09-10 03:30:00,0.3,15.1,1.167
2023-09-10 03:45:00,0.4,14.2,0.533
2023-09-10 04:00:00,0.3,13.9,0.633
2023-09-10 04:15:00,0.3,14,0.867
2023-09-10 04:30:00,0.4,14.9,1.4
2023-09-10 04:45:00,0.4,15.3,0.6
2023-09-10 05:00:00,0.4,15.3,0.567
2023-09-10 05:15:01,0.4,15.3,0.967
2023-09-10 05:30:00,0.4,15,0.633
2023-09-10 05:45:00,0.4,15,0.9
2023-09-10 06:00:00,0.3,14.9,0.5
2023-09-10 06:15:00,0.4,14.9,0.833
2023-09-10 06:30:00,0.3,14.8,0.633
2023-09-10 06:45:00,0.9,14.6,0.533
2023-09-10 07:00:00,3.7,14.5,0.5
2023-09-10 07:15:00,14.8,14.6,1.933
2023-09-10 07:30:00,36.6,15.3,13.5
2023-09-10 07:45:00,120.1,18.4,41.3
2023-09-10 08:00:00,348.6,24.5,76.267
2023-09-10 08:15:00,459.2,29.3,159.867
2023-09-10 08:30:00,539.6,34,216.3
2023-09-10 08:45:00,611.5,37.7,274.767
2023-09-10 09:00:00,680.9,41.5,323.867
2023-09-10 09:15:00,739.3,45.5,354.8
2023-09-10 09:30:00,782.5,47.9,386.067
2023-09-10 09:45:00,818.2,49.5,410.167
2023-09-10 10:00:00,850.1,52.2,426.3
2023-09-10 10:15:00,880.4,52.3,440.8
2023-09-10 10:30:00,904.4,54,457.267
2023-09-10 10:45:00,922.5,53.1,467.967
2023-09-10 11:00:00,940.7,52.5,480.933
2023-09-10 11:15:01,949.9,53.2,488.667
2023-09-10 11:30:00,958.1,54.7,492.967
2023-09-10 11:45:00,966.4,57.4,496.967
2023-09-10 12:00:00,970.6,55.9,504.9
2023-09-10 12:15:00,973.6,56.6,507.733
2023-09-10 12:30:00,977.1,53.3,512.8
2023-09-10 12:45:00,979.5,55.6,510.867
2023-09-10 13:00:00,981.7,54.2,513.3
2023-09-10 13:15:00,980.6,58.8,509.433
2023-09-10 13:30:00,978.7,55.4,512.167
2023-09-10 13:45:00,980.9,54.8,509.767
2023-09-10 14:00:00,977.6,59.3,501.667
2023-09-10 14:15:00,963.8,54.9,502.833
2023-09-10 14:30:00,962.8,55.1,499.1
2023-09-10 14:45:00,958.5,52.5,493.167
2023-09-10 15:00:00,953.3,52.5,483.2
2023-09-10 15:15:00,746.9,57.3,472.2
2023-09-10 15:30:01,365,52.1,468.6
2023-09-10 15:45:00,241.8,45.8,461.733
2023-09-10 16:00:00,467.1,50.6,452.067
2023-09-10 16:15:00,338.3,52.8,440.933
2023-09-10 16:30:00,487.7,51.2,431.233
2023-09-10 16:45:00,527.6,51.4,416.033
2023-09-10 17:00:00,666.5,52.5,395.967
2023-09-10 17:15:00,828.3,52,378.333
2023-09-10 17:30:00,794.1,51.1,354.9
2023-09-10 17:45:00,754.7,53.2,326.133
2023-09-10 18:00:00,707.3,50.4,296.033
2023-09-10 18:15:00,644.9,49,262.867
2023-09-10 18:30:00,570.9,47.8,192.733
2023-09-10 18:45:00,487,45.2,130.933
2023-09-10 19:00:00,357.1,43.2,78.433
2023-09-10 19:15:00,143.6,38.8,38.833
2023-09-10 19:30:00,82.3,34.1,21.367
2023-09-10 19:45:00,20.8,28.3,3.8
2023-09-10 20:00:00,3.5,25,0.633
2023-09-10 20:15:01,0.7,24,0.533
2023-09-10 20:30:00,0.3,22.6,0.7
2023-09-10 20:45:00,0.4,21.4,0.533
2023-09-10 21:00:00,0.3,20.5,0.567
2023-09-10 21:15:00,0.4,20,0.567
2023-09-10 21:30:00,0.3,19.2,0.967
2023-09-10 21:45:00,0.3,18.5,0.767
2023-09-10 22:00:00,0.3,19.4,0.6
2023-09-10 22:15:00,0.4,19.7,0.633
2023-09-10 22:30:00,0.4,19.8,0.533
2023-09-10 22:45:00,0.3,19.5,0.8
2023-09-10 23:00:00,0.4,19.4,0.767
2023-09-10 23:15:00,0.3,19.7,0.533
2023-09-10 23:30:00,0.3,19.7,0.5
2023-09-10 23:45:00,0.3,19.3,0.9
2023-09-11 00:00:00,0.3,19.3,0.6
2023-09-11 00:15:00,0.4,19.1,0.7
2023-09-11 00:30:00,0.4,18.8,0.967
2023-09-11 00:45:00,0.4,18.7,0.6
2023-09-11 01:00:00,0.4,18.5,0.567
2023-09-11 01:15:00,0.4,18.5,0.5
2023-09-11 01:30:00,0.3,18.3,0.933
2023-09-11 01:45:00,0.4,17.4,0.6
2023-09-11 02:00:00,0.4,16.8,0.9
2023-09-11 02:15:00,0.4,16.5,1.267
2023-09-11 02:30:00,0.4,16.7,0.767
2023-09-11 02:45:00,0.3,16.1,0.5
2023-09-11 03:00:00,0.3,15,0.533
2023-09-11 03:15:00,0.2,15.4,0.533
2023-09-11 03:30:00,0.2,15.9,0.633
2023-09-11 03:45:00,0.3,15.9,1.367
2023-09-11 04:00:00,0.3,16,0.967
2023-09-11 04:15:00,0.3,16,0.7
2023-09-11 04:30:00,0.2,16,0.667
2023-09-11 04:45:00,0.2,15.8,0.9
2023-09-11 05:00:00,0.3,15.5,0.567
2023-09-11 05:15:00,0.3,15.5,0.633
2023-09-11 05:30:00,0.3,15.7,0.533
2023-09-11 05:45:00,0.3,15.7,0.5
2023-09-11 06:00:00,0.4,15.6,0.567
