t,I,P,TMod,Eta
2024-01-02 02:50:00,153.8934,14.7153,9.1187,2.3905021267968602
2024-01-02 02:55:00,176.4057,12.4583,10.8618,1.7655750352738036
2024-01-02 03:00:00,185.2001,12.5486,11.8253,1.6939245713150264
2024-01-02 03:05:00,157.3934,14.0418,11.1503,2.2303667116918495
2024-01-02 03:10:00,101.2016,14.8958,9.0472,3.679734312500988
2024-01-02 03:15:00,57.2002,15.7153,7.0509,6.868551158912031
2024-01-02 03:20:00,2.6991,12.4583,0.0005,115.39309399429439
2024-01-02 03:25:00,0.0,12.6829,0.0005,inf
2024-01-02 03:30:00,0.0,15.0764,0.0005,inf
2024-01-02 03:35:00,0.0,14.9861,0.0005,inf
2024-01-02 03:40:00,0.0,13.9028,0.0005,inf
2024-01-02 03:45:00,0.0,12.5923,0.0005,inf
2024-01-02 03:50:00,0.0,14.5417,0.0005,inf
2024-01-02 03:55:00,0.0,14.7153,0.0005,inf
2024-01-02 04:00:00,0.0,14.7153,0.0005,inf
2024-01-02 04:05:00,0.0,12.9097,0.0005,inf
2024-01-02 04:10:00,0.0,12.5923,0.0005,inf
2024-01-02 04:15:00,0.0,12.4583,0.0005,inf
2024-01-02 04:20:00,0.0,14.5347,0.0005,inf
2024-01-02 04:25:00,0.0,14.8056,0.0005,inf
2024-01-02 04:30:00,0.0,15.4355,0.0005,inf
2024-01-02 04:35:00,0.0,12.6389,0.0005,inf
2024-01-02 04:40:00,21.8005,12.5486,0.1216,14.39026627829637
2024-01-02 04:45:00,17.3069,13.5889,0.0412,19.62930969728837
2024-01-02 04:50:00,55.302,14.5347,1.7997,6.570603233156125
2024-01-02 04:55:00,142.9042,14.625,5.8451,2.558532219486901
2024-01-02 05:00:00,138.3958,14.0833,6.2614,2.544025902520163
2024-01-02 05:05:00,174.2998,12.5017,8.1013,1.7931317190266423
2024-01-02 05:10:00,152.8998,12.6389,7.6025,2.0665331151512296
2024-01-02 05:15:00,101.4982,12.5486,5.6569,3.0908429903190404
2024-01-02 05:20:00,8.4977,13.8606,2.0805,40.777504501217976
2024-01-02 05:25:00,0.0,16.1944,0.0005,inf
2024-01-02 05:30:00,0.0,14.4444,0.0005,inf
2024-01-02 05:35:00,0.0,12.6389,0.0005,inf
2024-01-02 05:40:00,0.0,12.5017,0.0005,inf
2024-01-02 05:45:00,0.0,12.2778,0.0005,inf
2024-01-02 05:50:00,0.0,13.4514,0.0005,inf
2024-01-02 05:55:00,0.0,14.1736,0.0005,inf
2024-01-02 06:00:00,0.0,14.0418,0.0005,inf
2024-01-02 06:05:00,0.0,14.0833,0.0005,inf
2024-01-02 06:10:00,0.0,13.2708,0.0005,inf
2024-01-02 06:15:00,0.0,12.5923,0.0005,inf
2024-01-02 06:20:00,0.0,12.5486,0.0005,inf
2024-01-02 06:25:00,0.0,12.6389,0.0005,inf
2024-01-02 06:30:00,0.0,12.5486,0.0005,inf
2024-01-02 06:35:00,0.0,13.9931,0.0005,inf
2024-01-02 06:40:00,55.8952,14.5854,-2.2821,6.523547639153271
2024-01-02 06:45:00,163.9928,14.3542,3.2366,2.1882363128137334
2024-01-02 06:50:00,160.9971,13.9028,4.2331,2.158858762052236
